"country","subject","Unit","Date","Value"
"Algeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",7.541
"Algeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",0.3
"Algeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",20.146
"Algeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",20.526
"Algeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",24.738
"Algeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",22.671
"Algeria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",5.914
"Angola","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",12.567
"Angola","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",8.103
"Angola","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-10.03
"Angola","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",8.546
"Angola","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",18.198
"Angola","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",25.58
"Angola","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",17.504
"Angola","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",11.638
"Antigua and Barbuda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-10.416
"Antigua and Barbuda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-14.716
"Antigua and Barbuda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-14.011
"Antigua and Barbuda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-26.658
"Antigua and Barbuda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-17.194
"Antigua and Barbuda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-25.703
"Antigua and Barbuda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-29.902
"Antigua and Barbuda","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-13.847
"Argentina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-0.739
"Argentina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-0.257
"Argentina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",2.002
"Argentina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",1.484
"Argentina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",2.127
"Argentina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",2.726
"Argentina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",2.044
"Argentina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-0.205
"Armenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-11.078
"Armenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-14.235
"Armenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-17.581
"Armenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-14.969
"Armenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-2.528
"Armenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-3.87
"Armenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-8.516
"Armenia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-11.085
"Australia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-2.989
"Australia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-3.572
"Australia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-4.611
"Australia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-4.868
"Australia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-5.916
"Australia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-5.801
"Australia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-6.693
"Australia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-4.36
"Austria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",1.588
"Austria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",3.475
"Austria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",2.675
"Austria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",4.837
"Austria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",2.044
"Austria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",2.78
"Austria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",3.512
"Austria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",2.402
"Azerbaijan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",26.453
"Azerbaijan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",28.035
"Azerbaijan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",22.981
"Azerbaijan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",35.477
"Azerbaijan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",1.263
"Azerbaijan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",17.632
"Azerbaijan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",27.256
"Azerbaijan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",21.814
"Bahrain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",11.183
"Bahrain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",3
"Bahrain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",2.442
"Bahrain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",8.778
"Bahrain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",9.245
"Bahrain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",11.828
"Bahrain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",13.381
"Bahrain","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",7.245
"Bangladesh","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-1.019
"Bangladesh","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",0.415
"Bangladesh","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",2.444
"Bangladesh","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",1.219
"Bangladesh","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",0.011
"Bangladesh","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",1.021
"Bangladesh","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",0.727
"Bangladesh","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",0.685
"Barbados","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-12.781
"Barbados","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-5.82
"Barbados","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-6.754
"Barbados","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-10.713
"Barbados","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-10.67
"Barbados","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-8.153
"Barbados","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-5.435
"Barbados","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-9.483
"Belarus","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-8.458
"Belarus","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-14.99
"Belarus","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-12.554
"Belarus","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-8.211
"Belarus","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",1.442
"Belarus","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-3.919
"Belarus","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-6.714
"Belarus","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-2.891
"Belgium","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-1.115
"Belgium","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",1.925
"Belgium","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-0.639
"Belgium","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-1.315
"Belgium","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",1.975
"Belgium","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",1.86
"Belgium","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",1.892
"Belgium","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-1.941
"Belize","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-1.067
"Belize","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-2.435
"Belize","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-4.859
"Belize","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-10.578
"Belize","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-13.572
"Belize","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-2.085
"Belize","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-4.036
"Belize","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-1.21
"Benin","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-7.804
"Benin","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-8.743
"Benin","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-8.932
"Benin","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-8.082
"Benin","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-6.499
"Benin","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-4.943
"Benin","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-10.171
"Benin","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-7.901
"Bhutan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-23.689
"Bhutan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-10.295
"Bhutan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-1.985
"Bhutan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-2.23
"Bhutan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-31.354
"Bhutan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-4.354
"Bhutan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",14.599
"Bhutan","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-17.615
"Bolivia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",0.318
"Bolivia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",3.869
"Bolivia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",4.27
"Bolivia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",11.859
"Bolivia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",5.863
"Bolivia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",11.225
"Bolivia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",11.396
"Bolivia","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",8.284
"Bosnia and Herzegovina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-9.752
"Bosnia and Herzegovina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-6.153
"Bosnia and Herzegovina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-6.547
"Bosnia and Herzegovina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-14.117
"Bosnia and Herzegovina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",-17.085
"Bosnia and Herzegovina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",-7.895
"Bosnia and Herzegovina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",-9.115
"Bosnia and Herzegovina","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-9.264
"Botswana","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-0.66
"Botswana","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-5.967
"Botswana","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-11.16
"Botswana","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-0.013
"Botswana","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",16.294
"Botswana","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",19.254
"Botswana","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",14.966
"Botswana","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-3.774
"Brazil","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",-2.12
"Brazil","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-2.206
"Brazil","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-1.498
"Brazil","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",-1.705
"Brazil","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",1.585
"Brazil","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",1.252
"Brazil","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",0.113
"Brazil","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",-2.413
"Brunei Darussalam","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",36.391
"Brunei Darussalam","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",45.453
"Brunei Darussalam","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",40.253
"Brunei Darussalam","Current account balance (Percent of GDP)","Percent of GDP","1/1/2008 12:00:00 AM",48.94
"Brunei Darussalam","Current account balance (Percent of GDP)","Percent of GDP","1/1/2005 12:00:00 AM",47.289
"Brunei Darussalam","Current account balance (Percent of GDP)","Percent of GDP","1/1/2006 12:00:00 AM",50.147
"Brunei Darussalam","Current account balance (Percent of GDP)","Percent of GDP","1/1/2007 12:00:00 AM",47.818
"Brunei Darussalam","Current account balance (Percent of GDP)","Percent of GDP","1/1/2012 12:00:00 AM",33.468
"Bulgaria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2011 12:00:00 AM",0.102
"Bulgaria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2010 12:00:00 AM",-1.479
"Bulgaria","Current account balance (Percent of GDP)","Percent of GDP","1/1/2009 12:00:00 AM",-8.926
