,All vehicles,Commercial vehicles,Current account balance (Percent of GDP),Current account balance (U.S. dollars),Employment (Persons),Export volume of goods and services (Percent change),Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP (Current international dollar),"Gross domestic product per capita, current prices (U.S. dollars)","Gross domestic product, constant prices (Percent change)","Gross domestic product, current prices (U.S. dollars)","Gross domestic product, deflator (Index)",Gross national savings (Percent of GDP),Import volume of goods and services (Percent change),"Inflation, average consumer prices (Index)","Inflation, average consumer prices (Percent change)",Investment (Percent of GDP),Output gap in percent of potential GDP (Percent of potential GDP),Passengers Cars,Population (Persons),Trade volume of goods and services (Percent change),Unemployment rate (Percent of total labor force),country,year
243,3600.0,1000.0,-5.795,-1.038,,8.325,36.361,1437.83,7.774,17.910999999999998,83.135,23.835,12.215,86.12200000000001,12.449000000000002,29.63,,2600.0,12.457,,,zambia,2008
244,4000.0,1000.0,3.798,0.5820000000000001,,19.730999999999998,40.016,1195.19,9.22,15.328,87.757,34.076,-14.532,97.655,13.392000000000001,30.276999999999997,,3000.0,12.825,,,zambia,2009
245,3000.0,1000.0,5.949,1.206,,20.590999999999998,44.676,1533.283,10.298,20.265,100.0,35.827,31.680999999999997,105.956,8.5,29.878,,2000.0,13.217,,,zambia,2010
246,3000.0,1000.0,2.97,0.705,,1.734,48.501000000000005,1740.641,6.3660000000000005,23.732,111.555,36.45,26.006,115.13,8.658,33.48,,2000.0,13.634,,,zambia,2011
247,3000.0,1000.0,3.109,0.775,,25.705,52.708999999999996,1771.904,6.761,24.94,116.28200000000001,37.278,24.804000000000002,122.7,6.575,34.169000000000004,,2000.0,14.075,,,zambia,2012
256,11800.0,3700.0,-4.559,-1.2409999999999999,,1.3980000000000001,73.102,2140.9429999999998,3.26,27.211,124.596,15.175999999999998,-1.375,73.178,9.107000000000001,19.736,,8100.0,12.71,,,guatemala,2005
257,13200.0,3800.0,-5.041,-1.524,,6.615,79.402,2320.2960000000003,5.38,30.230999999999998,130.81799999999998,15.783,7.148,77.98,6.562,20.824,,9400.0,13.029000000000002,,,guatemala,2006
258,16600.0,4500.0,-5.235,-1.786,,8.508,86.65299999999999,2554.5229999999997,6.303999999999999,34.113,140.153,15.595999999999998,6.891,83.3,6.822,20.831,,12100.0,13.354000000000001,,,guatemala,2007
259,18300.0,5500.0,-3.613,-1.4140000000000001,,4.053,91.25200000000001,2859.6490000000003,3.281,39.137,153.385,12.789000000000001,-5.303999999999999,92.758,11.355,16.402,,12800.0,13.686,,,guatemala,2008
260,18500.0,5500.0,0.723,0.273,,-2.04,92.429,2690.087,0.526,37.734,158.82,13.776,-7.777,94.48299999999999,1.86,13.052999999999999,,13000.0,14.027000000000001,,,guatemala,2009
261,21300.0,7200.0,-1.3630000000000002,-0.563,,3.662,96.243,2875.3109999999997,2.8689999999999998,41.338,166.986,12.575,9.214,98.131,3.86,13.937999999999999,,14100.0,14.377,,,guatemala,2010
262,23000.0,8000.0,-3.355,-1.599,,2.122,102.318,3233.803,4.162,47.655,178.563,11.874,6.132000000000001,104.23,6.215,15.229000000000001,,15000.0,14.735999999999999,,,guatemala,2011
263,24000.0,8000.0,-2.5989999999999998,-1.31,,2.125,107.24799999999999,3335.913,2.97,50.388000000000005,184.49599999999998,12.356,2.25,108.17299999999999,3.783,14.955,,16000.0,15.105,,,guatemala,2012
264,12000.0,5000.0,-8.133,-0.626,,,18.414,651.02,-7.685,7.702000000000001,79.561,,,55.053000000000004,-31.522,,,7000.0,11.83,,,zimbabwe,2005
265,11000.0,5000.0,-6.505,-0.46299999999999997,,,18.301,593.019,-3.5780000000000003,7.122000000000001,76.306,,,73.207,32.974000000000004,,,6000.0,12.01,,,zimbabwe,2006
266,5000.0,2000.0,-5.434,-0.374,,,18.159000000000002,571.525,-3.347,6.881,76.277,,,19.964000000000002,-72.729,,,3000.0,12.04,,,zimbabwe,2007
267,5000.0,2000.0,-16.671,-0.9840000000000001,,,15.474,486.814,-16.424,5.9,78.256,,,51.3,156.964,,,3000.0,12.12,,,zimbabwe,2008
268,4500.0,1500.0,-44.628,-3.64,,,16.869,666.9730000000001,8.19,8.157,100.0,-29.523000000000003,,54.489,6.216,15.104000000000001,,3000.0,12.23,,,zimbabwe,2009
269,3000.0,1000.0,-17.955,-1.696,,,19.017,765.418,11.376,9.445,103.965,5.9670000000000005,,56.148,3.045,23.921,,2000.0,12.34,,,zimbabwe,2010
270,4300.0,1300.0,-29.833000000000002,-3.2689999999999997,,,21.72,865.913,11.905,10.956,107.76799999999999,-7.44,,58.097,3.47,22.393,,3000.0,12.652999999999999,,,zimbabwe,2011
271,4400.0,1400.0,-24.438000000000002,-3.048,,,24.445999999999998,961.3539999999999,10.565,12.472000000000001,110.95700000000001,-10.273,,60.258,3.72,14.165,,3000.0,12.974,,,zimbabwe,2012
272,551501.0,71413.0,1.975,7.465,4.337,3.841,362.983,36187.155,1.751,378.006,88.72,23.909000000000002,4.772,99.999,2.5340000000000003,21.932,0.5539999999999999,480088.0,10.446,,8.4,belgium,2005
273,594454.0,68313.0,1.86,7.447,4.387,4.729,384.11199999999997,38086.18,2.6660000000000004,400.338,90.8,24.311,4.529,102.334,2.335,22.45,1.614,526141.0,10.511,,8.2,belgium,2006
274,602365.0,77570.0,1.892,8.71,4.46,4.928999999999999,405.70300000000003,43486.09099999999,2.884,460.28,92.95700000000001,24.87,5.853,104.19200000000001,1.815,22.978,2.9589999999999996,524795.0,10.585,,7.492000000000001,belgium,2007
275,612692.0,76745.0,-1.315,-6.704,4.539,-2.144,417.73699999999997,47789.587,0.985,509.765,94.944,22.689,-1.682,108.87200000000001,4.492,24.004,2.51,535947.0,10.667,,7.0920000000000005,belgium,2008
276,536260.0,60066.0,-0.639,-3.032,4.532,-10.93,409.121,44125.302,-2.801,474.483,96.071,19.166,-12.255999999999998,108.86200000000001,-0.009000000000000001,19.805999999999997,-1.496,476194.0,10.753,,7.875,belgium,2009
277,607497.0,60157.0,1.925,9.087,4.562,8.501,423.80300000000005,43551.76,2.338,472.097,98.04299999999999,22.589000000000002,6.801,111.40100000000001,2.332,20.664,-0.24100000000000002,547340.0,10.84,,8.267000000000001,belgium,2010
278,643511.0,71300.0,-1.115,-5.73,4.626,4.334,440.13800000000003,46705.456,1.754,513.79,100.0,20.916,5.301,115.13799999999999,3.355,22.031999999999996,0.475,572211.0,11.001,,7.25,belgium,2011
279,550519.0,63782.0,-1.9409999999999998,-9.377,4.636,-0.887,447.39599999999996,43550.537000000004,-0.14400000000000002,483.18699999999995,101.93299999999999,18.963,-1.409,118.16,2.6239999999999997,20.976,-0.605,486737.0,11.095,,7.675,belgium,2012
280,65431687.0,20676476.0,,49.592,,7.58,66086.803,,4.883,46556.39599999999,,23.603,7.6739999999999995,,4.122,23.435,,44755211.0,,7.627000000000001,,world,2005
281,68021580.0,20526301.0,,187.22299999999998,,9.514,71818.561,,5.557,50454.884000000005,,24.846,8.97,,4.152,24.111,,47495279.0,,9.24,,world,2006
282,71192619.0,20866811.0,,261.732,,7.9270000000000005,77797.30900000001,,5.672999999999999,56838.619000000006,,25.05,8.231,,4.373,24.662,,50325808.0,,8.079,,world,2007
283,68076216.0,18594384.0,,153.27,,2.966,81632.136,,3.0380000000000003,62308.295999999995,,24.713,3.06,,6.428,24.583000000000002,,49481832.0,,3.013,,world,2008
284,65415240.0,16418919.0,,178.717,,-10.267000000000001,82013.313,,0.013000000000000001,59063.465,,22.765,-10.855,,2.803,22.549,,48996321.0,,-10.562000000000001,,world,2009
285,74628515.0,19510269.0,,306.303,,12.651,87426.789,,5.432,64524.898,,24.079,12.543,,3.852,23.706999999999997,,55118246.0,,12.597000000000001,,world,2010
286,77926946.0,20684273.0,,336.101,,6.556,92780.765,,4.143,71422.73700000001,,24.840999999999998,6.79,,5.204,24.323,,57242673.0,,6.672999999999999,,world,2011
287,81739096.0,21252572.0,,342.795,,2.95,97322.275,,3.365,72687.658,,24.944000000000003,2.866,,4.238,24.491999999999997,,60486524.0,,2.908,,world,2012
296,38800.0,4200.0,-1.814,-1.036,,21.67,210.653,3753.441,9.7,57.125,71.212,28.264,28.303,140.374,7.541,30.078000000000003,,34600.0,15.219000000000001,,8.1,kazakhstan,2005
297,41500.0,4300.0,-2.469,-2.0,,27.721999999999998,240.358,5261.813,10.7,81.003,86.56,30.888,22.725,152.411,8.575,33.357,,37200.0,15.395,,7.8,kazakhstan,2006
298,43300.0,5400.0,-7.986000000000001,-8.373,,13.815999999999999,268.715,6736.0019999999995,8.9,104.85,100.0,28.212,25.538,168.845,10.783,36.198,,37900.0,15.565999999999999,,7.257999999999999,kazakhstan,2007
299,45500.0,5500.0,4.684,6.25,,27.268,283.028,8457.343,3.3,133.442,120.93700000000001,31.691,-2.762,197.8,17.149,27.006999999999998,,40000.0,15.777999999999999,,6.625,kazakhstan,2008
300,45000.0,5000.0,-3.574,-4.121,,-28.505,288.599,7118.566999999999,1.2,115.309,126.61,26.958000000000002,-11.455,212.232,7.296,30.531,,40000.0,16.198,,6.575,kazakhstan,2009
301,27000.0,2000.0,0.9359999999999999,1.385,,26.36,313.45,9008.711,7.3,148.047,151.352,27.39,7.391,227.355,7.126,26.454,,25000.0,16.434,,5.7829999999999995,kazakhstan,2010
302,32000.0,2000.0,5.422999999999999,10.197000000000001,,20.698,343.915,11277.973,7.5,188.049,177.94299999999998,28.805999999999997,3.278,246.291,8.329,23.384,,30000.0,16.674,,5.4,kazakhstan,2011
303,37300.0,2300.0,0.53,1.08,,4.031000000000001,367.594,12033.964,5.0,203.517,186.52700000000002,26.095,24.164,258.89799999999997,5.119,25.565,,35000.0,16.912,,5.292000000000001,kazakhstan,2012
304,700.0,200.0,-11.588,-0.634,,15.821,14.998,407.819,8.665,5.474,112.0,8.727,11.939,87.00200000000001,6.4110000000000005,20.316,,500.0,13.422,,,burkina faso,2005
305,700.0,200.0,-9.337,-0.5429999999999999,,35.708,16.425,421.08,6.252000000000001,5.82,111.2,7.775,10.147,89.04799999999999,2.352,17.112000000000002,,500.0,13.822000000000001,,,burkina faso,2006
306,700.0,200.0,-8.281,-0.56,,8.494,17.553,475.05400000000003,4.1,6.7620000000000005,113.7,10.579,26.105999999999998,88.82600000000001,-0.249,18.86,,500.0,14.235,,,burkina faso,2007
307,1200.0,500.0,-11.475999999999999,-0.963,,5.813,18.938,572.496,5.811,8.392999999999999,124.2,8.612,36.8,98.306,10.673,20.088,,700.0,14.66,,,burkina faso,2008
308,1250.0,500.0,-4.541,-0.38,,64.002,19.647000000000002,554.406,2.9619999999999997,8.369,127.1,13.472000000000001,-9.186,100.86399999999999,2.602,18.012999999999998,,750.0,15.095,,,burkina faso,2009
309,1600.0,800.0,-1.986,-0.18100000000000002,,175.541,21.566,587.889,8.443999999999999,9.136000000000001,132.44299999999998,16.062,44.066,100.25,-0.608,18.048,,800.0,15.54,,,burkina faso,2010
310,1500.0,1000.0,-1.525,-0.16,,84.47,23.105,654.6709999999999,4.9719999999999995,10.472000000000001,139.84799999999998,14.182,52.781000000000006,103.03200000000001,2.775,15.707,,500.0,15.995,,,burkina faso,2011
311,400.0,100.0,-4.546,-0.502,,-0.5870000000000001,25.645,670.2139999999999,9.035,11.032,146.244,16.87,24.18,106.964,3.8169999999999997,21.416,,300.0,16.46,,,burkina faso,2012
312,400.0,100.0,-2.822,-0.019,,3.22,1.712,205.051,5.707000000000001,0.6729999999999999,137.626,,2.02,156.436,6.945,,,300.0,3.283,,,liberia,2005
313,300.0,100.0,-18.116,-0.13699999999999998,,27.750999999999998,1.909,222.921,8.198,0.755,142.56,,44.303999999999995,171.31900000000002,9.514,,,200.0,3.385,,,liberia,2006
314,400.0,100.0,-12.088,-0.113,,1.676,2.21,273.599,12.745,0.9390000000000001,157.304,,-7.809,190.834,11.390999999999998,,,300.0,3.431,,,liberia,2007
315,500.0,200.0,-55.105,-0.595,,1.208,2.388,310.64599999999996,5.982,1.08,170.78799999999998,,6.23,224.21200000000002,17.49,,,300.0,3.477,,,liberia,2008
316,300.0,100.0,-28.77,-0.327,,-19.548,2.529,313.861,5.102,1.137,171.128,,-22.480999999999998,240.864,7.4270000000000005,,,200.0,3.6239999999999997,,,liberia,2009
317,500.0,200.0,-37.868,-0.48700000000000004,,-1.7069999999999999,2.716,340.76,6.093,1.287,182.53799999999998,,6.9639999999999995,258.426,7.291,,,300.0,3.778,,,liberia,2010
318,400.0,200.0,-34.486,-0.531,,9.801,2.978,397.30300000000005,7.455,1.54,203.222,,8.546,280.358,8.487,,,200.0,3.8760000000000003,,,liberia,2011
319,410.0,200.0,-27.925,-0.489,,34.466,3.282,440.325,8.255,1.751,213.47400000000002,,-1.604,299.51099999999997,6.832000000000001,,,210.0,3.977,,,liberia,2012
320,545983.0,80787.0,7.027,47.331,7.898,6.452000000000001,627.2869999999999,41269.909,2.248,673.525,92.404,27.82,4.966,99.999,1.5019999999999998,20.793000000000003,-0.775,465196.0,16.32,,5.287999999999999,netherlands,2005
321,568717.0,84718.0,8.796,63.332,8.02,7.558,671.2769999999999,44050.168,3.823,720.044,94.399,30.353,8.289,101.65,1.651,21.557,1.162,483999.0,16.346,,4.364,netherlands,2006
322,601534.0,97234.0,6.312,52.667,8.25,5.955,718.06,50930.635,4.197,834.346,96.171,28.384,5.715,103.259,1.5830000000000002,22.072,2.735,504300.0,16.382,,3.576,netherlands,2007
323,604135.0,104155.0,4.01,37.52,8.441,1.045,747.43,56895.736,2.0869999999999997,935.707,98.39299999999999,26.295,1.67,105.542,2.21,22.285,2.42,499980.0,16.445999999999998,,3.0660000000000003,netherlands,2008
324,451907.0,64208.0,4.803999999999999,41.325,8.445,-9.77,728.2310000000001,52042.427,-3.303,860.2610000000001,98.85,25.491,-8.382,106.57,0.9740000000000001,20.686999999999998,-1.9140000000000001,387699.0,16.53,,3.728,netherlands,2009
325,542312.0,59781.0,6.859,57.477,8.357999999999999,11.661,745.008,50433.312000000005,1.069,837.949,100.0,27.28,10.773,107.561,0.93,20.42,-1.693,482531.0,16.615,,4.458,netherlands,2010
326,627757.0,71945.0,8.458,75.665,8.357000000000001,4.169,773.0369999999999,53589.90900000001,1.6640000000000001,894.576,100.14200000000001,28.978,2.674,110.225,2.477,20.52,-0.774,555812.0,16.692999999999998,,4.448,netherlands,2011
327,571893.0,69349.0,8.922,73.479,8.408999999999999,3.437,774.436,49158.11,-1.5859999999999999,823.595,101.39399999999999,28.3,3.806,113.336,2.822,19.378,-3.0460000000000003,502544.0,16.754,,5.2829999999999995,netherlands,2012
328,11500.0,1500.0,-17.085,-1.868,,6.132999999999999,27.048000000000002,2789.938,3.8680000000000003,10.935,80.207,9.245,0.9229999999999999,115.009,3.582,26.329,,10000.0,3.9189999999999996,,31.096,bosnia,2005
329,11600.0,1600.0,-7.895,-0.9840000000000001,,18.599,29.465999999999998,3178.8459999999995,5.691,12.46,85.721,12.620999999999999,-4.282,122.056,6.127999999999999,20.516,,10000.0,3.92,,31.096,bosnia,2006
330,16700.0,1700.0,-9.115,-1.3969999999999998,,-17.812,32.058,3912.377,5.979,15.323,91.169,15.811,-1.5,123.87700000000001,1.492,24.519000000000002,,15000.0,3.9160000000000004,,29.013,bosnia,2007
331,14400.0,1400.0,-14.117,-2.642,,7.151,34.516,4784.496,5.593999999999999,18.712,98.516,12.395999999999999,7.236000000000001,133.08700000000002,7.434,26.058000000000003,,13000.0,3.911,,23.408,bosnia,2008
332,13205.0,1205.0,-6.547000000000001,-1.13,,0.025,33.832,4422.164000000001,-2.719,17.265,98.52600000000001,12.634,-7.135,132.58,-0.381,18.583,,12000.0,3.904,,24.068,bosnia,2009
333,11000.0,1000.0,-6.153,-1.037,,10.354000000000001,34.534,4323.082,0.8420000000000001,16.847,100.0,10.026,-2.58,135.395,2.123,15.552999999999999,,10000.0,3.897,,27.201999999999998,bosnia,2010
334,11000.0,1000.0,-9.752,-1.786,,3.358,35.584,4708.854,0.958,18.317999999999998,102.609,9.043,2.4130000000000003,140.37,3.675,18.145,,10000.0,3.89,,27.6,bosnia,2011
335,10739.0,739.0,-9.264,-1.5659999999999998,,-2.8089999999999997,35.785,4352.94,-1.209,16.906,103.712,8.88,-4.211,143.247,2.049,18.143,,10000.0,3.884,,28.0,bosnia,2012
336,278470.0,71982.0,-10.323,-19.838,5.1,-3.465,239.235,18217.21,0.775,192.18099999999998,97.294,13.232999999999999,-2.897,100.0,2.127,23.546999999999997,-0.624,206488.0,10.549000000000001,,7.582000000000001,portugal,2005
337,265174.0,70472.0,-10.685,-21.581,5.126,9.372,250.157,19082.703999999998,1.4480000000000002,201.97799999999998,100.0,12.323,2.057,103.04299999999999,3.043,23.051,0.05,194702.0,10.584000000000001,,7.647,portugal,2006
338,276606.0,74790.0,-10.102,-23.445,5.124,12.097000000000001,262.888,21876.648999999998,2.365,232.075,102.829,12.665,7.69,105.54,2.423,22.828000000000003,1.758,201816.0,10.607999999999999,,7.9639999999999995,portugal,2007
339,275127.0,61738.0,-12.638,-31.989,5.147,2.42,268.022,23827.929,-0.009000000000000001,253.11,104.456,10.552,4.087,108.338,2.6510000000000002,23.151999999999997,1.135,213389.0,10.622,,7.5520000000000005,portugal,2008
340,203760.0,42747.0,-10.919,-25.631,5.013999999999999,-11.841,262.203,22076.414,-2.908,234.727,105.425,9.414,-11.485999999999999,107.36,-0.903,20.205,-1.722,161013.0,10.632,,9.432,portugal,2009
341,272754.0,49290.0,-10.582,-24.272,4.937,0.645,270.546,21562.347,1.936,229.36599999999999,106.079,9.824,-2.842,108.852,1.389,20.175,-0.537,223464.0,10.637,,10.77,portugal,2010
342,191362.0,37958.0,-7.016,-16.706,4.861000000000001,8.648,272.678,22416.947,-1.25,238.106,106.345,11.269,-4.885,112.723,3.557,18.432000000000002,-1.608,153404.0,10.622,,12.677,portugal,2011
343,113435.0,18126.0,-2.0180000000000002,-4.283,4.656000000000001,-3.247,268.607,20064.554,-3.2310000000000003,212.25799999999998,106.03,14.41,-11.909,115.854,2.7769999999999997,16.651,-4.052,95309.0,10.579,,15.526,portugal,2012
344,211159.0,62340.0,4.309,11.104000000000001,2.755,7.917000000000001,205.968,47617.123,2.445,257.676,100.0,25.135,10.943,110.225,1.8090000000000002,20.826,0.99,148819.0,5.4110000000000005,,4.8,denmark,2005
345,226339.0,69403.0,2.995,8.218,2.807,9.884,219.503,50553.485,3.395,274.377,102.125,25.709,14.373,112.30799999999999,1.89,22.714000000000002,3.273,156936.0,5.4270000000000005,,3.9,denmark,2006
346,226214.0,63528.0,1.4169999999999998,4.414,2.802,12.269,228.912,57171.425,1.5830000000000002,311.418,104.45200000000001,24.785,13.925999999999998,114.23299999999999,1.714,23.368000000000002,4.025,162686.0,5.447,,3.767,denmark,2007
347,191169.0,40970.0,2.908,10.0,2.8680000000000003,10.341,231.57299999999998,62800.302,-0.784,343.881,108.87200000000001,25.274,10.345999999999998,118.117,3.3989999999999996,22.366,2.593,150199.0,5.476,,3.458,denmark,2008
348,131788.0,19334.0,3.467,10.767000000000001,2.773,-13.917,220.11,56345.405,-5.666,310.545,109.595,20.397000000000002,-16.562,119.68299999999999,1.3259999999999998,16.93,-3.4930000000000003,112454.0,5.511,,5.992000000000001,denmark,2009
349,173566.0,19708.0,5.81,18.183,2.708,-1.8159999999999998,225.889,56542.77,1.3869999999999998,312.949,114.281,22.712,-1.335,122.43299999999999,2.298,16.902,-2.36,153858.0,5.535,,7.475,denmark,2010
350,198518.0,28482.0,5.955,19.875,2.7030000000000003,12.073,233.02200000000002,60019.044,1.071,333.744,115.10700000000001,23.660999999999998,10.925,125.80799999999999,2.7569999999999997,17.706,-1.567,170036.0,5.561,,7.567,denmark,2011
351,199147.0,28384.0,5.949,18.75,2.685,-6.9510000000000005,236.355,56475.85,-0.359,315.164,117.70200000000001,23.353,-6.483,128.842,2.411,17.403,-2.294,170763.0,5.581,,7.5329999999999995,denmark,2012
352,97063.0,62000.0,1.9269999999999998,1.986,,1.875,367.11,1208.934,4.7780000000000005,103.074,126.699,23.476999999999997,-0.183,94.81700000000001,6.595,21.55,,35063.0,85.26,,11.35,philippines,2005
353,99541.0,61410.0,5.6979999999999995,6.962999999999999,,16.817999999999998,398.22900000000004,1405.2060000000001,5.242999999999999,122.211,132.97,23.706999999999997,2.385,100.0,5.4670000000000005,18.009,,38131.0,86.97,,7.95,philippines,2006
354,117903.0,76796.0,5.406000000000001,8.075,,5.601,435.876,1683.6879999999999,6.617000000000001,149.36,137.079,22.744,3.7769999999999997,102.94200000000001,2.9419999999999997,17.337,,41107.0,88.71,,7.325,philippines,2007
355,124449.0,80136.0,0.085,0.147,,-2.907,462.88300000000004,1918.2620000000002,4.1530000000000005,173.60299999999998,147.42700000000002,19.373,7.244,111.367,8.184,19.288,,44313.0,90.5,,7.4,philippines,2008
356,132444.0,86333.0,5.012,8.443999999999999,,-3.088,471.754,1851.48,1.148,168.485,151.516,21.603,-8.14,116.05799999999999,4.213,16.592,,46111.0,91.0,,7.475,philippines,2009
357,168496.0,110082.0,3.5980000000000003,7.182,,20.0,513.9630000000001,2155.409,7.632000000000001,199.59099999999998,157.91299999999998,24.139,16.002,120.45,3.784,20.541,,58414.0,92.6,,7.325,philippines,2010
358,141616.0,96755.0,2.5180000000000002,5.645,,-1.639,543.771,2379.437,3.66,224.143,164.264,22.985,-2.719,126.133,4.718,20.465999999999998,,44861.0,94.2,,7.025,philippines,2011
359,156649.0,108321.0,2.7769999999999997,6.9479999999999995,,17.434,591.182,2612.1079999999997,6.801,250.24,167.412,20.87,12.136,130.13299999999998,3.1710000000000003,18.093,,48328.0,95.8,,7.025,philippines,2012
360,5500.0,2500.0,-8.852,-0.772,,2.642,21.109,773.868,5.6129999999999995,8.722000000000001,109.77799999999999,15.635,7.117000000000001,86.99600000000001,1.7069999999999999,24.486,,3000.0,11.270999999999999,,,senegal,2005
